file,phase,condition,model,question_id,repeat_idx,hop_diameter,gold_has_disp,step1_status,n_merge,code
qwen_before_adaptive,before,adaptive,qwen,91,0,0,False,ok,0,"import pandas as pd

def calculate_higher_unemployment_ratio(df):
    avg_1995 = df[df['year'] == 1995]['unemployment_rate'].mean()
    avg_1996 = df[df['year'] == 1996]['unemployment_rate'].mean()
    
    if avg_1995 > avg_1996:
        return '1995'
    else:
        return '1996'

# Assuming 'district' DataFrame contains columns 'year' and 'unemployment_rate'
result = calculate_higher_unemployment_ratio(district)
print(result)"
qwen_before_adaptive,before,adaptive,qwen,91,1,0,False,ok,0,"import pandas as pd

def calculate_average_unemployment_ratio(df):
    avg_1995 = df['A2'].mean()
    avg_1996 = df['A3'].mean()
    
    if avg_1995 > avg_1996:
        return ""1995""
    elif avg_1995 < avg_1996:
        return ""1996""
    else:
        return ""Both years have the same average unemployment ratio""

# Assuming 'district' is the DataFrame containing the data
result = calculate_average_unemployment_ratio(district)
print(result)"
qwen_before_adaptive,before,adaptive,qwen,91,2,0,False,ok,0,"def calculate_unemployment_ratio():
    # Calculate the average unemployment ratio for 1995 and 1996
    avg_1995 = district[district['A1'] == '1995']['A2'].astype(float).mean()
    avg_1996 = district[district['A1'] == '1996']['A2'].astype(float).mean()
    
    # Compare the averages and return the result
    if avg_1995 > avg_1996:
        return ""1995""
    else:
        return ""1996"""
qwen_before_adaptive,before,adaptive,qwen,91,3,0,False,ok,0,"def compare_unemployment_ratio(df):
    avg_1995 = df['A2'].mean()
    avg_1996 = df['A3'].mean()
    if avg_1995 > avg_1996:
        return ""1995""
    else:
        return ""1996"""
qwen_before_adaptive,before,adaptive,qwen,91,4,0,False,ok,0,"import pandas as pd

def calculate_higher_unemployment_ratio(df):
    avg_1995 = df['A1'].mean()
    avg_1996 = df['A2'].mean()
    
    if avg_1995 > avg_1996:
        return ""1995""
    else:
        return ""1996""

# Assuming 'district' is the DataFrame containing the data
result = calculate_higher_unemployment_ratio(district)
print(f""The year with the higher unemployment ratio is: {result}"")"
qwen_before_adaptive,before,adaptive,qwen,92,0,1,False,ok,0,"import pandas as pd

def count_districts_with_female_salary():
    # Assuming 'salary' is a column in your dataset that contains the salary information
    female_avg_salary = client[client['gender'] == 'female']['salary'].mean()
    
    filtered_districts = district[(district['A2'] > female_avg_salary) & (district['A2'] < 10000)]
    
    return len(filtered_districts)"
qwen_before_adaptive,before,adaptive,qwen,92,1,1,False,ok,1,"import pandas as pd

def count_districts_with_female_salary_range(df_client, df_district):
    # Merge the two dataframes on district_id
    merged_df = pd.merge(df_client, df_district, on='district_id')
    
    # Filter rows where gender is 'female'
    female_clients = merged_df[merged_df['gender'] == 'female']
    
    # Calculate the average salary per district
    avg_salary_per_district = female_clients.groupby('district_id')['A2'].mean()
    
    # Count the number of districts with average salary between 6000 and 10000
    count = ((avg_salary_per_district > 6000) & (avg_salary_per_district < 10000)).sum()
    
    return count"
qwen_before_adaptive,before,adaptive,qwen,92,2,1,False,ok,0,"import pandas as pd

def count_districts_with_female_salary():
    # Assuming 'salary' column exists in the 'client' DataFrame and represents the average salary of clients
    filtered_clients = client[client['gender'] == 'female']
    district_salaries = filtered_clients.groupby('district_id')['salary'].mean().reset_index()
    qualifying_districts = district_salaries[(district_salaries['salary'] > 6000) & (district_salaries['salary'] < 10000)]
    return len(qualifying_districts)"
qwen_before_adaptive,before,adaptive,qwen,92,3,1,False,ok,0,"import pandas as pd

def count_districts_with_female_salary():
    # Assuming 'salary' is a column in the 'client' DataFrame representing the average salary
    filtered_clients = client[client['gender'] == 'female']
    district_salaries = filtered_clients.groupby('district_id')['salary'].mean()
    qualified_districts = district_salaries[(district_salaries > 6000) & (district_salaries < 10000)]
    return len(qualified_districts)

# Example usage
result = count_districts_with_female_salary()
print(result)"
qwen_before_adaptive,before,adaptive,qwen,92,4,1,False,ok,0,"import pandas as pd

def count_districts_with_female_salary():
    # Calculate the average salary for females in each district
    avg_salary_by_district = df_client[df_client['gender'] == 'female'].groupby('district_id')['salary'].mean()
    
    # Filter districts where the average salary is between 6000 and 10000
    filtered_districts = avg_salary_by_district[(avg_salary_by_district > 6000) & (avg_salary_by_district < 10000)]
    
    # Count the number of such districts
    num_districts = len(filtered_districts)
    
    return num_districts"
qwen_before_adaptive,before,adaptive,qwen,93,0,1,False,ok,1,"import pandas as pd

def calculate_male_customers_average_salary(df_client, df_district):
    # Filter clients who are male and from North Bohemia (assuming A1 is 'North Bohemia')
    filtered_clients = df_client[(df_client['gender'] == 'male') & (df_client['district_id'].isin(df_district[df_district['A1'] == 'North Bohemia']['district_id']))]
    
    # Merge with district data to get additional attributes if needed
    merged_data = pd.merge(filtered_clients, df_district, on='district_id', how='left')
    
    # Calculate average salary of these customers
    average_salary = merged_data['salary'].mean()
    
    return average_salary"
qwen_before_adaptive,before,adaptive,qwen,93,1,1,False,ok,1,"import pandas as pd

def count_male_customers_in_north_bohemia_with_high_salary(client_df, district_df):
    north_bohemia_districts = ['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']
    high_salary_threshold = 8000
    
    # Filter clients based on gender and district
    filtered_clients = client_df[(client_df['gender'] == 'male') & (client_df['district_id'].isin(north_bohemia_districts))]
    
    # Merge with district data to get average salary
    merged_data = pd.merge(filtered_clients, district_df, on='district_id')
    
    # Calculate average salary per district
    avg_salary_per_district = merged_data.groupby('district_id')['A1'].mean()
    
    # Filter districts with average salary greater than threshold
    high_salary_districts = avg_salary_per_district[avg_salary_per_district > high_salary_threshold].index
    
    # Count number of clients in these districts
    result = filtered_clients[filtered_clients['district_id'].isin(high_salary_districts)].shape[0]
    
    return result"
qwen_before_adaptive,before,adaptive,qwen,93,2,1,False,ok,0,"import pandas as pd

def calculate_male_customers_average_salary():
    # Assuming 'client' DataFrame has columns 'gender', 'birth_date', 'district_id'
    # and 'district' DataFrame has columns 'district_id' and A2 to A16
    # Calculate age from birth_date
    client['age'] = (pd.to_datetime('now') - pd.to_datetime(client['birth_date'], format='%Y-%m-%d')).astype('<m8[Y]')
    
    # Filter clients who are male, live in North Bohemia, and have an average salary greater than 8000
    north_bohemia_districts = ['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']
    filtered_clients = client[(client['gender'] == 'male') & 
                             (client['district_id'].isin(north_bohemia_districts)) &
                             ((client[north_bohemia_districts].mean(axis=1) > 8000))]
    
    # Return the count of such clients
    return len(filtered_clients)

# Call the function and print the result
print(calculate_male_customers_average_salary())"
qwen_before_adaptive,before,adaptive,qwen,93,3,1,False,ok,0,"import pandas as pd

def calculate_male_customers_average_salary_greater_than_8000():
    # Assuming 'client' and 'district' DataFrames are already loaded
    filtered_clients = client[(client['gender'] == 'male') & (client['district_id'].isin(district[district['A2'] == 'North Bohemia']['district_id']))]
    average_salary = filtered_clients.groupby('client_id').size().mean()
    return average_salary > 8000"
qwen_before_adaptive,before,adaptive,qwen,93,4,1,False,ok,0,"import pandas as pd

def calculate_male_customers_average_salary_greater_than_8000():
    # Assuming 'client' DataFrame contains 'gender', 'district_id' and other necessary columns
    # Assuming 'district' DataFrame contains 'district_id' and 'A1' to 'A16'
    
    # Filter clients who are male and live in North Bohemia (assuming A1 represents North Bohemia)
    north_bohemia_clients = client[(client['gender'] == 'male') & (client['district_id'].isin(district[district['A1'] == 'North Bohemia']['district_id']))]
    
    # Calculate the average salary of these clients
    average_salary = north_bohemia_clients.groupby('client_id').mean()['salary'].reset_index()
    
    # Filter clients with an average salary greater than 8000
    high_salary_clients = average_salary[average_salary['salary'] > 8000]['client_id']
    
    return len(high_salary_clients)"
qwen_before_adaptive,before,adaptive,qwen,94,0,3,True,ok,2,"import pandas as pd

def calculate_salary_gap(account_df, district_df, disp_df, client_df):
    # Merge dataframes to get necessary information
    merged_df = pd.merge(account_df, disp_df, on='account_id')
    merged_df = pd.merge(merged_df, client_df, on='client_id')
    
    # Filter for female clients
    female_clients = merged_df[merged_df['gender'] == 'F']
    
    # Calculate the age of each client
    current_year = 2023  # Assuming the current year is 2023 for simplicity
    female_clients['age'] = current_year - female_clients['birth_date'].dt.year
    
    # Group by account_id and calculate the average salary for each account
    avg_salary_by_account = female_clients.groupby('account_id')['A1'].mean().reset_index()
    
    # Find the maximum and minimum average salaries
    max_avg_salary = avg_salary_by_account['A1'].max()
    min_avg_salary = avg_salary_by_account['A1'].min()
    
    # Calculate the gap
    salary_gap = max_avg_salary - min_avg_salary
    
    return salary_gap"
qwen_before_adaptive,before,adaptive,qwen,94,1,3,True,ok,2,"import pandas as pd

def calculate_salary_gap(accounts, district, disp, client, card):
    # Merge dataframes to get necessary information
    merged_df = accounts.merge(disp, on='account_id')
    merged_df = merged_df.merge(client, on='client_id')
    
    # Filter for female clients
    female_clients = merged_df[merged_df['gender'] == 'female']
    
    # Calculate average salary per account
    avg_salary_per_account = female_clients.groupby('account_id')['A1'].mean().reset_index()
    
    # Find the lowest and highest average salaries
    lowest_avg_salary = avg_salary_per_account['A1'].min()
    highest_avg_salary = avg_salary_per_account['A1'].max()
    
    # Calculate the gap
    salary_gap = highest_avg_salary - lowest_avg_salary
    
    return salary_gap"
qwen_before_adaptive,before,adaptive,qwen,94,2,3,True,ok,2,"import pandas as pd

def calculate_salary_gap():
    # Joining necessary tables to get the required information
    joined_df = pd.merge(account, disp, on='account_id')
    joined_df = pd.merge(joined_df, client, on='client_id')
    
    # Calculating the average salary for each client
    avg_salary = joined_df.groupby(['client_id', 'gender']).agg({'frequency': 'mean'}).reset_index()
    
    # Filtering for female clients
    female_clients = avg_salary[avg_salary['gender'] == 'female']
    
    # Finding the oldest female client (assuming higher frequency means older)
    oldest_female_client = female_clients.loc[female_clients['frequency'].idxmax()]
    
    # Finding the highest and lowest average salary among all clients
    highest_avg_salary = avg_salary['frequency'].max()
    lowest_avg_salary = avg_salary['frequency'].min()
    
    # Calculating the gap
    salary_gap = highest_avg_salary - lowest_avg_salary
    
    return oldest_female_client['account_id'], salary_gap"
qwen_before_adaptive,before,adaptive,qwen,94,3,3,True,ok,2,"import pandas as pd

def calculate_salary_gap(account_df, district_df, disp_df, client_df, card_df):
    # Merge dataframes to get necessary information
    merged_df = pd.merge(account_df, disp_df, on='account_id')
    merged_df = pd.merge(merged_df, client_df, left_on='disp_id', right_on='client_id')
    
    # Calculate age of each client
    current_year = 2023  # Assuming the current year is 2023 for simplicity
    merged_df['age'] = current_year - merged_df['birth_date'].dt.year
    
    # Filter for female clients
    female_clients = merged_df[merged_df['gender'] == 'female']
    
    # Group by account_id and calculate the average salary (assuming salary is in column 'A1' in district table)
    avg_salary_by_account = female_clients.groupby('account_id')['A1'].mean().reset_index()
    
    # Find the minimum and maximum average salaries
    min_avg_salary = avg_salary_by_account['A1'].min()
    max_avg_salary = avg_salary_by_account['A1'].max()
    
    # Calculate the gap
    salary_gap = max_avg_salary - min_avg_salary
    
    return salary_gap"
qwen_before_adaptive,before,adaptive,qwen,94,4,3,True,ok,2,"import pandas as pd

def compute_feature(account, district, disp, client, card):
    # Merge dataframes to get necessary information
    merged_df = pd.merge(account, disp, on='account_id')
    merged_df = pd.merge(merged_df, client, on='client_id')
    
    # Calculate the average salary for each client
    avg_salary = merged_df.groupby('client_id')['salary'].mean().reset_index()
    
    # Filter for female clients
    female_clients = avg_salary[avg_salary['gender'] == 'F']
    
    # Find the oldest and youngest clients among female clients
    oldest_female_client = female_clients.loc[female_clients['birth_date'].idxmin()]
    youngest_female_client = female_clients.loc[female_clients['birth_date'].idxmax()]
    
    # Get the account numbers of the oldest and youngest female clients
    oldest_account_number = account[account['client_id'] == oldest_female_client['client_id']]['account_id'].values[0]
    youngest_account_number = account[account['client_id'] == youngest_female_client['client_id']]['account_id'].values[0]
    
    # Calculate the gap between the lowest and highest average salary
    min_avg_salary = female_clients['salary'].min()
    max_avg_salary = female_clients['salary'].max()
    gap = max_avg_salary - min_avg_salary
    
    return oldest_account_number, youngest_account_number, gap"
qwen_before_adaptive,before,adaptive,qwen,95,0,3,True,ok,1,"import pandas as pd

def get_youngest_highest_salary_accounts(account, disp, client, district):
    # Merge account and client data to get client information for each account
    merged_data = pd.merge(account, client, on='client_id')
    
    # Calculate age from birth_date
    merged_data['age'] = (pd.to_datetime('now') - pd.to_datetime(merged_data['birth_date'])) / pd.Timedelta(days=365)
    
    # Group by account_id and calculate average salary
    avg_salary_by_account = merged_data.groupby('account_id')['salary'].mean().reset_index()
    
    # Find the maximum average salary
    max_avg_salary = avg_salary_by_account['salary'].max()
    
    # Filter accounts with the maximum average salary
    young_accounts = avg_salary_by_account[avg_salary_by_account['salary'] == max_avg_salary]['account_id']
    
    return young_accounts.tolist()"
qwen_before_adaptive,before,adaptive,qwen,95,1,3,True,ok,2,"import pandas as pd

def get_youngest_highest_salary_accounts(account, disp, client):
    # Calculate age from birth_date
    client['age'] = (pd.to_datetime('now') - pd.to_datetime(client['birth_date'])) / pd.Timedelta(days=365.25)
    
    # Join data to get necessary information
    joined_data = pd.merge(account, disp, on='account_id')
    joined_data = pd.merge(joined_data, client, on='client_id')
    
    # Group by client_id and calculate average salary
    avg_salary_by_client = joined_data.groupby('client_id')['salary'].mean().reset_index()
    
    # Find the maximum average salary
    max_avg_salary = avg_salary_by_client['salary'].max()
    
    # Filter clients with the maximum average salary
    top_clients = avg_salary_by_client[avg_salary_by_client['salary'] == max_avg_salary]['client_id']
    
    # Get accounts of these clients
    result = joined_data[joined_data['client_id'].isin(top_clients)]['account_id'].unique()
    
    return result"
qwen_before_adaptive,before,adaptive,qwen,95,2,3,True,ok,3,"import pandas as pd

def get_youngest_highest_salary_accounts(account, disp, client):
    # Calculate age in years from birth_date to current date
    client['age'] = (pd.to_datetime('now') - pd.to_datetime(client['birth_date'])).astype('<m8[Y]')
    
    # Join dataframes to get necessary information
    joined_df = pd.merge(account, disp, on='account_id')
    joined_df = pd.merge(joined_df, client, on='client_id')
    
    # Group by account_id and calculate average salary per account
    avg_salary_per_account = joined_df.groupby('account_id')['A2'].mean().reset_index()
    
    # Merge with the original DataFrame to get account details
    result = pd.merge(avg_salary_per_account, joined_df, on='account_id')
    
    # Sort by age and average salary in descending order and select the top 1
    result_sorted = result.sort_values(by=['age', 'A2'], ascending=[True, False])
    youngest_highest_salary_account = result_sorted.iloc[0]['account_id']
    
    return youngest_highest_salary_account"
qwen_before_adaptive,before,adaptive,qwen,95,3,3,True,ok,2,"import pandas as pd

def find_youngest_highest_salary_clients(account, disp, client, district):
    # Calculate age from birth_date
    client['age'] = (pd.to_datetime('now') - pd.to_datetime(client['birth_date'])).astype('<m8[Y]')
    
    # Merge data to get account details including age
    merged_data = pd.merge(account, disp, on='account_id')
    merged_data = pd.merge(merged_data, client, on='client_id')
    
    # Group by client_id and calculate average salary per client
    avg_salary_per_client = merged_data.groupby('client_id')['A2'].mean().reset_index()
    
    # Get the max average salary
    max_avg_salary = avg_salary_per_client['A2'].max()
    
    # Filter clients with the max average salary
    max_salary_clients = avg_salary_per_client[avg_salary_per_client['A2'] == max_avg_salary]['client_id']
    
    # Get the youngest clients among those with the max average salary
    youngest_max_salary_clients = merged_data[merged_data['client_id'].isin(max_salary_clients)].sort_values(by='age').head()['account_id'].unique()
    
    return youngest_max_salary_clients"
qwen_before_adaptive,before,adaptive,qwen,95,4,3,True,ok,1,"import pandas as pd

def find_youngest_highest_salary_accounts(account, disp, client, district):
    # Calculate the age of each client based on their birth_date
    client['age'] = (pd.to_datetime('now') - pd.to_datetime(client['birth_date'])).days // 365
    
    # Group by client_id to calculate the average salary for each client
    avg_salary = disp.groupby('client_id')['type'].mean().reset_index()
    
    # Merge the average salary with the client data
    client_avg_salary = pd.merge(client, avg_salary, on='client_id')
    
    # Find the youngest client with the highest average salary
    youngest_highest_salary_client = client_avg_salary.loc[client_avg_salary['age'].idxmin()]
    
    # Get the account numbers of the youngest client with the highest average salary
    result = account[account['client_id'] == youngest_highest_salary_client['client_id']]['account_id']
    
    return result"
qwen_before_adaptive,before,adaptive,qwen,96,0,1,True,ok,1,"import pandas as pd

def count_owner_customers():
    # Merge the 'disp' and 'account' tables on 'account_id'
    merged_df = pd.merge(disp, account, on='account_id')
    
    # Filter rows where 'type' is 'Owner' and 'frequency' is 'weekly'
    filtered_df = merged_df[(merged_df['type'] == 'Owner') & (merged_df['frequency'] == 'weekly')]
    
    # Count the number of unique 'client_id's in the filtered DataFrame
    customer_count = len(filtered_df['client_id'].unique())
    
    return customer_count"
qwen_before_adaptive,before,adaptive,qwen,96,1,1,True,ok,0,"import pandas as pd

def count_owner_customers(df_account, df_disp):
    # Filter accounts where the type is 'Owner' and the frequency is 1 (weekly issuance)
    filtered_accounts = df_account[(df_account['type'] == 'Owner') & (df_account['frequency'] == 1)]
    
    # Get unique client IDs from the filtered accounts
    owner_customer_ids = filtered_accounts['client_id'].unique()
    
    return len(owner_customer_ids)"
qwen_before_adaptive,before,adaptive,qwen,96,2,1,True,ok,1,"import pandas as pd

def count_owner_customers():
    # Merge the 'account' and 'disp' tables on 'account_id'
    merged_df = pd.merge(account, disp, on='account_id')
    
    # Filter rows where 'type' is 'Owner' and 'frequency' is 'weekly'
    filtered_df = merged_df[(merged_df['type'] == 'Owner') & (merged_df['frequency'] == 'weekly')]
    
    # Count the number of unique 'client_id's in the filtered DataFrame
    owner_count = filtered_df['client_id'].nunique()
    
    return owner_count"
qwen_before_adaptive,before,adaptive,qwen,96,3,1,True,ok,1,"import pandas as pd

def count_weekly_issuance_owner():
    # Join the 'account' and 'disp' tables on 'account_id'
    joined_df = pd.merge(account, disp, on='account_id')
    
    # Filter rows where 'type' is 'OWNER' and 'frequency' is 'WEEKLY'
    filtered_df = joined_df[(joined_df['type'] == 'OWNER') & (joined_df['frequency'] == 'WEEKLY')]
    
    # Count the number of unique 'client_id's in the filtered DataFrame
    count = filtered_df['client_id'].nunique()
    
    return count"
qwen_before_adaptive,before,adaptive,qwen,96,4,1,True,ok,1,"import pandas as pd

def count_owner_customers():
    # Merge the 'disp' and 'account' tables on 'account_id'
    merged_df = pd.merge(disp, account, on='account_id')
    
    # Filter rows where 'type' is 'Owner' and 'frequency' is 1 (weekly)
    filtered_df = merged_df[(merged_df['type'] == 'Owner') & (merged_df['frequency'] == 1)]
    
    # Count the number of unique 'client_id's in the filtered DataFrame
    owner_customer_count = len(filtered_df['client_id'].unique())
    
    return owner_customer_count"
qwen_before_adaptive,before,adaptive,qwen,97,0,1,True,ok,1,"import pandas as pd

def get_clients_with_statement_of_issuance_after_transaction():
    # Merge the 'disp' and 'account' tables on 'account_id'
    merged_df = pd.merge(disp, account, on='account_id')
    
    # Filter rows where the type is 'Dispositif' (statement of issuance)
    filtered_df = merged_df[merged_df['type'] == 'Dispositif']
    
    # Get unique client IDs from the filtered DataFrame
    client_ids = filtered_df['client_id'].unique()
    
    return client_ids"
qwen_before_adaptive,before,adaptive,qwen,97,1,1,True,ok,1,"import pandas as pd

def get_clients_with_statement_of_issuance_after_transaction():
    # Assuming 'account' and 'disp' DataFrames are already loaded
    merged_df = pd.merge(account, disp, on='account_id')
    filtered_df = merged_df[(merged_df['type'] == 'Disponent') & (merged_df['date'].str.contains('statement of issuance'))]
    return filtered_df[['client_id']].drop_duplicates()"
qwen_before_adaptive,before,adaptive,qwen,97,2,1,True,ok,1,"import pandas as pd

def get_client_ids_after_transaction():
    # Assuming 'disp' DataFrame has columns 'client_id', 'account_id', and 'type'
    dispositions = disp[disp['type'] == 'Dispositon']
    # Assuming 'account' DataFrame has columns 'account_id' and 'date'
    transactions = account.merge(dispositions, on='account_id')
    # Get unique client ids after transaction
    client_ids = transactions['client_id'].unique()
    return client_ids"
qwen_before_adaptive,before,adaptive,qwen,97,3,1,True,ok,1,"import pandas as pd

def get_client_ids_for_statement_of_issuance():
    # Join disp and account tables on account_id
    joined_df = pd.merge(disp, account, on='account_id')
    
    # Filter rows where type is 'Dispositif' (statement of issuance) and date is not null
    filtered_df = joined_df[(joined_df['type'] == 'Dispositif') & (joined_df['date'].notnull())]
    
    # Select unique client_ids from the filtered DataFrame
    client_ids = filtered_df['client_id'].unique()
    
    return client_ids"
qwen_before_adaptive,before,adaptive,qwen,97,4,1,True,ok,1,"import pandas as pd

def get_client_ids_after_disposition():
    # Merge the 'account' and 'disp' tables on 'account_id'
    merged_df = pd.merge(account, disp, on='account_id')
    
    # Filter rows where 'type' in 'disp' is 'Disponent'
    filtered_df = merged_df[merged_df['type'] == 'Disponent']
    
    # Get unique 'client_id' from the filtered DataFrame
    client_ids = filtered_df['client_id'].unique()
    
    return client_ids"
qwen_before_adaptive,before,adaptive,qwen,98,0,1,False,ok,1,"import pandas as pd

def get_lowest_amount_accounts():
    # Filter loans approved in 1997
    approved_loans = loan[loan['date'].dt.year == 1997]
    
    # Find accounts with the lowest approved amount
    min_amount_account = approved_loans.groupby('account_id')['amount'].min().reset_index()
    
    # Merge to get the full details of these accounts
    result = pd.merge(min_amount_account, approved_loans, 
                      on=['account_id', 'amount'], how='left')
    
    # Select necessary columns for the final output
    final_result = result[['account_id', 'district_id', 'frequency', 'date', 'amount']]
    
    return final_result"
qwen_before_adaptive,before,adaptive,qwen,98,1,1,False,ok,1,"import pandas as pd

def get_lowest_approved_amount_accounts():
    # Filter loans approved in 1997
    approved_loans = loan[loan['date'].str.contains('1997')]
    
    # Find the minimum approved amount among these accounts
    min_amount = approved_loans['amount'].min()
    
    # Get the accounts with the minimum approved amount
    low_amount_accounts = approved_loans[approved_loans['amount'] == min_amount]
    
    # Merge with the account table to get additional details
    result = pd.merge(low_amount_accounts, account, on='account_id')
    
    return result[['account_id', 'district_id', 'frequency', 'date']]"
qwen_before_adaptive,before,adaptive,qwen,98,2,1,False,ok,2,"import pandas as pd

def find_lowest_approved_amount_accounts(loan_df, account_df):
    # Filter loans approved in 1997
    approved_1997 = loan_df[(loan_df['date'].dt.year == 1997) & (loan_df['status'] == 'approved')]
    
    # Merge with account data to get district information
    merged_data = pd.merge(approved_1997, account_df, on='account_id')
    
    # Group by account_id and find the minimum approved amount
    min_amounts = merged_data.groupby('account_id')['amount'].min().reset_index()
    
    # Merge back to get all relevant information
    result = pd.merge(min_amounts, merged_data, on=['account_id', 'amount'])
    
    return result[['account_id', 'district_id', 'frequency', 'date', 'amount']]"
