file,phase,condition,model,question_id,repeat_idx,hop_diameter,gold_has_disp,step1_status,n_merge,code
llama_after_adaptive,after,adaptive,llama,91,3,0,False,ok,1.0,"import pandas as pd

def compute_feature(unemployment):
    # Merge with district table to get district information
    merged = pd.merge(unemployment, pd.read_csv('district.csv'), left_on='district_id', right_on='district_id')
    
    # Calculate average unemployment ratio for 1995 and 1996
    avg_1995 = merged[merged['year'] == 1995]['unemployment_ratio'].mean()
    avg_1996 = merged[merged['year'] == 1996]['unemployment_ratio'].mean()
    
    # Create a new feature with the comparison result
    result = pd.DataFrame({'avg_1995': avg_1995, 'avg_1996': avg_1996})
    result['higher_avg'] = result.apply(lambda row: 1 if row['avg_1995'] > row['avg_1996'] else 0, axis=1)
    
    return result['higher_avg']"
llama_after_adaptive,after,adaptive,llama,91,4,0,False,ok,1.0,"import pandas as pd

def compute_feature(df_loan, df_district):
    # Merge loan and district tables on A2
    merged_df = pd.merge(df_loan, df_district, left_on='A2', right_on='district_id', how='inner')

    # Extract year from date
    merged_df['year'] = merged_df['date'].apply(lambda x: int(x.split('-')[0]))

    # Filter for 1995 and 1996
    filtered_df = merged_df[merged_df['year'].isin([1995, 1996])]

    # Compute unemployment ratio
    filtered_df['unemployment_ratio'] = filtered_df['unemployment_ratio'] / 100

    # Compute average unemployment ratio for 1995 and 1996
    avg_95 = filtered_df[filtered_df['year'] == 1995]['unemployment_ratio'].mean()
    avg_96 = filtered_df[filtered_df['year'] == 1996]['unemployment_ratio'].mean()

    # Determine which year has higher average unemployment ratio
    result = '1995' if avg_95 > avg_96 else '1996'

    return result"
llama_after_adaptive,after,adaptive,llama,92,0,1,False,ok,1.0,"import pandas as pd

def compute_feature(client, district):
    # Merge client and district on client's district_id
    merged = pd.merge(client, district, left_on='client_id', right_on='district_id')
    
    # Compute average salary
    merged['avg_salary'] = merged['A16'] / merged['A2']
    
    # Filter female clients with average salary between 6000 and 10000
    filtered = merged[(merged['gender'] == 'F') & (merged['avg_salary'] > 6000) & (merged['avg_salary'] < 10000)]
    
    # Count distinct district_id
    feature = filtered['district_id'].nunique()
    
    return feature"
llama_after_adaptive,after,adaptive,llama,92,1,1,False,ok,1.0,"import pandas as pd

def compute_feature(client, district):
    # Merge client and district on client's district_id
    merged = pd.merge(client, district, left_on='district_id', right_on='district_id', suffixes=('_client', '_district'))

    # Compute average salary for females
    merged['avg_salary'] = merged.apply(lambda row: row['A2'] + row['A3'] + row['A4'] + row['A5'] + row['A6'] + row['A7'] + row['A8'] + row['A9'] + row['A10'] + row['A11'] + row['A12'] + row['A13'] + row['A14'] + row['A15'] + row['A16'], axis=1) / 16
    merged['is_female'] = merged['gender'] == 'F'

    # Compute average salary for females
    merged['avg_salary_female'] = merged.apply(lambda row: row['avg_salary'] if row['is_female'] else float('nan'), axis=1)

    # Filter on female average salary being more than 6000 but less than 10000
    filtered = merged[merged['avg_salary_female'] > 6000 & merged['avg_salary_female'] < 10000]

    # Group by district_id and count
    result = filtered.groupby('district_id').size().reset_index(name='count')

    return result"
llama_after_adaptive,after,adaptive,llama,92,2,1,False,ok,1.0,"import pandas as pd

def compute_feature(client, district):
    # Merge client and district on district_id
    merged = pd.merge(client, district, left_on='client_id', right_on='district_id')
    
    # Compute average salary for females
    merged['avg_salary'] = merged.apply(lambda row: row['A10'] if row['gender'] == 'F' else float('nan'), axis=1)
    
    # Filter for female average salaries within the specified range
    filtered = merged[merged['avg_salary'] > 6000 & merged['avg_salary'] < 10000]
    
    # Count distinct districts
    feature = filtered['district_id'].nunique()
    
    return feature"
llama_after_adaptive,after,adaptive,llama,92,3,1,False,ok,1.0,"import pandas as pd

def compute_feature(client, district):
    # Merge client and district tables on client_id
    merged = pd.merge(client, district, left_on='client_id', right_on='district_id', suffixes=('_client', '_district'))

    # Convert birth_date to datetime and calculate age
    merged['birth_date'] = pd.to_datetime(merged['birth_date'])
    merged['age'] = (pd.Timestamp('today') - merged['birth_date']).dt.days / 365.25

    # Calculate average salary
    merged['average_salary'] = merged['A2'] + merged['A3'] + merged['A4'] + merged['A5'] + merged['A6'] + merged['A7'] + merged['A8'] + merged['A9'] + merged['A10'] + merged['A11'] + merged['A12'] + merged['A13'] + merged['A14'] + merged['A15'] + merged['A16']

    # Filter female clients with average salary between 6000 and 10000
    filtered = merged[(merged['gender'] == 'F') & (merged['average_salary'] > 6000) & (merged['average_salary'] < 10000)]

    # Group by district and count number of clients
    result = filtered.groupby('district_id')['average_salary'].count().reset_index()

    # Rename column to match feature name
    result.columns = ['district_id', 'count']

    return result"
llama_after_adaptive,after,adaptive,llama,92,4,1,False,ok,2.0,"import pandas as pd

def compute_feature(client, district):
    # Merge client and district tables on client's district_id
    merged = pd.merge(client, district, left_on='district_id', right_on='district_id', suffixes=('_client', '_district'))

    # Compute average salary by gender
    merged['salary'] = merged['A5'].astype(float)
    merged['gender'] = merged['gender'].map({'Male': 0, 'Female': 1})
    avg_salary_by_gender = merged.groupby('gender')['salary'].mean().reset_index()

    # Filter female average salary
    female_avg_salary = avg_salary_by_gender[avg_salary_by_gender['gender'] == 1]

    # Compute feature
    feature = merged[merged['gender'] == 1].groupby('district_id')['salary'].mean().reset_index()
    feature = pd.merge(feature, female_avg_salary, on='salary', suffixes=('', '_ref'))
    feature['is_more_than_6000_less_than_10000'] = feature['salary'] > 6000 & feature['salary'] < 10000

    return feature"
llama_after_adaptive,after,adaptive,llama,93,0,1,False,ok,1.0,"import pandas as pd

def compute_feature(client, district):
    # Merge client and district tables on client.district_id and district.district_id
    merged = pd.merge(client, district, left_on='district_id', right_on='district_id', suffixes=('', '_district'))

    # Assume 'A15' is a column representing the average salary in the district
    # Assume 'gender' is a column representing the gender of the customer
    # Assume 'A2' is a column representing the region (North Bohemia, South Bohemia, etc.)
    merged['gender'] = merged['gender'].astype(str)
    merged['A2'] = merged['A2'].astype(str)

    # Filter for male customers
    male = merged[merged['gender'] == 'male']

    # Filter for North Bohemia
    north_bohemia = male[male['A2'] == 'North Bohemia']

    # Filter for average salary greater than 8000
    result = north_bohemia[north_bohemia['A15'] > 8000]

    return result.shape[0]"
llama_after_adaptive,after,adaptive,llama,93,1,1,False,ok,2.0,"import pandas as pd

def compute_feature(client, district):
    # Merge client and district tables on district_id
    merged = pd.merge(client, district, left_on='district_id', right_on='district_id', suffixes=('', '_district'))

    # Define North Bohemia as A2 = 4
    north_bohemia = district[district.A2 == 4]

    # Merge North Bohemia with merged DataFrame
    merged = pd.merge(merged, north_bohemia, left_on='district_id', right_on='district_id', suffixes=('', '_north_bohemia'))

    # Filter for males
    merged = merged[merged['gender'] == 'Male']

    # Filter for average salary greater than 8000
    merged = merged[merged['A8'] > 8000]

    # Count the number of rows
    result = merged.shape[0]

    return result"
llama_after_adaptive,after,adaptive,llama,93,2,1,False,ok,1.0,"import pandas as pd

def compute_feature(client, district):
    # Merge client and district on district_id
    merged = pd.merge(client, district, left_on='district_id', right_on='district_id', suffixes=('', '_district'))

    # Filter for male clients
    merged = merged[merged['gender'] == 'M']

    # Filter for North Bohemia
    north_bohemia_mask = (merged['A2'] == 1) & (merged['A3'] == 1) & (merged['A4'] == 1)
    merged = merged[north_bohemia_mask]

    # Compute average salary
    merged['average_salary'] = merged['A8']

    # Filter for average salary greater than 8000
    merged = merged[merged['average_salary'] > 8000]

    # Return feature as pandas Series
    return merged['average_salary'].value_counts().rename('count')"
llama_after_adaptive,after,adaptive,llama,93,3,1,False,ok,1.0,"import pandas as pd

def compute_feature(client, district):
    # Merge client and district on district_id
    merged = pd.merge(client, district, left_on='client_id', right_on='district_id', how='inner')
    
    # Extract relevant columns
    north_bohemia = district[district.A2 == 'North Bohemia']
    north_bohemia = north_bohemia.district_id
    
    # Filter clients living in North Bohemia
    north_bohemia_clients = merged[merged['district_id'].isin(north_bohemia)]
    
    # Filter male clients
    male_clients = north_bohemia_clients[north_bohemia_clients['gender'] == 'Male']
    
    # Filter clients with average salary greater than 8000
    result = male_clients[male_clients['A8'] > 8000]
    
    return result"
llama_after_adaptive,after,adaptive,llama,93,4,1,False,ok,1.0,"import pandas as pd

def compute_feature(client, district):
    # Merge client and district tables on client's district_id
    merged = pd.merge(client, district, left_on='district_id', right_on='district_id', suffixes=('', '_district'))

    # Assume A2 is a column with region names
    north_bohemia = merged[merged['A2'] == 'North Bohemia']

    # Assume A10 is a column with average salaries
    average_salary = north_bohemia[north_bohemia['A10'] > 8000]

    # Assume gender is a column with client genders
    male_customers = average_salary[average_salary['gender'] == 'Male']

    # Return the number of male customers
    return male_customers.shape[0]"
llama_after_adaptive,after,adaptive,llama,94,0,3,True,ok,4.0,"import pandas as pd

def compute_feature(account, client, district, disp, card):
    # Merge account with client
    merged = pd.merge(account, client, left_on='account_id', right_on='account_id', suffixes=('', '_client'))
    
    # Merge with district
    merged = pd.merge(merged, district, left_on='district_id', right_on='district_id', suffixes=('', '_district'))
    
    # Merge with disp
    merged = pd.merge(merged, disp, left_on='account_id', right_on='account_id', suffixes=('', '_disp'))
    
    # Merge with card
    merged = pd.merge(merged, card, left_on='account_id', right_on='account_id', suffixes=('', '_card'))
    
    # Compute average salary
    merged['average_salary'] = merged['A2'] + merged['A3'] + merged['A4'] + merged['A5'] + merged['A6'] + merged['A7'] + merged['A8'] + merged['A9'] + merged['A10'] + merged['A11'] + merged['A12'] + merged['A13'] + merged['A14'] + merged['A15'] + merged['A16']
    
    # Filter female clients
    female_clients = merged[merged['gender'] == 'F']
    
    # Find oldest and lowest average salary
    oldest_lowest = female_clients.loc[female_clients['birth_date'].idxmin()]
    
    # Find highest average salary
    highest_average_salary = merged['average_salary'].max()
    
    # Compute gap between lowest and highest average salary
    gap = highest_average_salary - oldest_lowest['average_salary']
    
    return gap"
llama_after_adaptive,after,adaptive,llama,94,1,3,True,ok,4.0,"import pandas as pd

def compute_feature(account, client, district, disp):
    # Merge account and client tables
    merged = pd.merge(account, client, left_on='account_id', right_on='account_id')
    
    # Merge with district table
    merged = pd.merge(merged, district, left_on='district_id', right_on='district_id')
    
    # Merge with disp table
    merged = pd.merge(merged, disp, left_on='account_id', right_on='account_id')
    
    # Filter female clients
    female_clients = merged[merged['gender'] == 'Female']
    
    # Calculate average salary
    average_salary = female_clients.groupby('client_id')['A2'].mean().reset_index()
    
    # Rename columns for merging
    average_salary.columns = ['client_id', 'average_salary']
    
    # Merge with female clients
    merged = pd.merge(female_clients, average_salary, on='client_id')
    
    # Filter oldest client
    oldest_client = merged[merged['average_salary'] == merged['average_salary'].min()]
    
    # Extract account numbers
    account_numbers = oldest_client['account_id'].tolist()
    
    # Calculate gap between lowest and highest average salary
    gap = oldest_client['average_salary'].max() - oldest_client['average_salary'].min()
    
    return account_numbers, gap"
llama_after_adaptive,after,adaptive,llama,94,2,3,True,ok,2.0,"import pandas as pd

def compute_feature(client, district, account, disp):
    # Merge client and district to get average salary
    merged = pd.merge(client, district, left_on='district_id', right_on='district_id')
    
    # Calculate average salary
    merged['avg_salary'] = merged[['A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'A8', 'A9', 'A10', 'A11', 'A12', 'A13', 'A14', 'A15', 'A16']].mean(axis=1)
    
    # Get female clients with lowest average salary
    lowest_avg_salary = merged[merged['gender'] == 'F'].groupby('avg_salary')['gender'].count().idxmin()
    
    # Get account numbers of these clients
    account_numbers = pd.merge(merged[merged['avg_salary'] == lowest_avg_salary], account, left_on='account_id', right_on='account_id')['account_id'].values
    
    # Get highest average salary
    highest_avg_salary = merged.groupby('avg_salary')['gender'].count().idxmax()[0]
    
    # Calculate gap between lowest and highest average salary
    gap = highest_avg_salary - lowest_avg_salary
    
    return pd.DataFrame({'account_number': account_numbers, 'gap': [gap]})"
llama_after_adaptive,after,adaptive,llama,94,3,3,True,ok,5.0,"import pandas as pd

def compute_feature(df_account, df_district, df_client, df_card, df_disp):
    # Merge client and district tables
    merged_client_district = pd.merge(df_client, df_district, left_on='district_id', right_on='district_id', suffixes=('', '_district'))
    
    # Merge with account table
    merged = pd.merge(df_account, merged_client_district, left_on='account_id', right_on='account_id', suffixes=('', '_account'))
    
    # Merge with client table
    merged = pd.merge(merged, df_client, left_on='client_id', right_on='client_id', suffixes=('', '_client'))
    
    # Merge with card table
    merged = pd.merge(merged, df_card, left_on='account_id', right_on='account_id', suffixes=('', '_card'))
    
    # Merge with disp table
    merged = pd.merge(merged, df_disp, left_on='account_id', right_on='account_id', suffixes=('', '_disp'))
    
    # Calculate average salary
    merged['average_salary'] = merged['A8'] / merged['A7']
    
    # Filter female clients
    female_clients = merged[merged['gender'] == 'F']
    
    # Filter oldest female client
    oldest_female_client = female_clients.loc[female_clients['birth_date'].idxmin()]
    
    # Calculate average salary of oldest female client
    avg_salary_oldest_female = oldest_female_client['average_salary']
    
    # Calculate average salary of all clients
    merged['average_salary'] = merged['average_salary'].replace([pd.NA], 0)
    avg_salary_all = merged['average_salary'].mean()
    
    # Calculate gap between lowest and highest average salary
    gap = avg_salary_all - avg_salary_oldest_female
    
    return gap"
llama_after_adaptive,after,adaptive,llama,94,4,3,True,ok,32.0,"import pandas as pd

def compute_feature(client, account, district, disp, card, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16):
    # Merge client with account
    merged = pd.merge(client, account, left_on='client_id', right_on='client_id')
    
    # Merge with district
    merged = pd.merge(merged, district, left_on='district_id', right_on='district_id')
    
    # Merge with disp
    merged = pd.merge(merged, disp, left_on='client_id', right_on='client_id')
    
    # Merge with card
    merged = pd.merge(merged, card, left_on='client_id', right_on='client_id')
    
    # Merge with average salary features
    merged_A2 = pd.merge(merged, A2, left_on='district_id', right_index=True)
    merged_A3 = pd.merge(merged, A3, left_on='district_id', right_index=True)
    merged_A4 = pd.merge(merged, A4, left_on='district_id', right_index=True)
    merged_A5 = pd.merge(merged, A5, left_on='district_id', right_index=True)
    merged_A6 = pd.merge(merged, A6, left_on='district_id', right_index=True)
    merged_A7 = pd.merge(merged, A7, left_on='district_id', right_index=True)
    merged_A8 = pd.merge(merged, A8, left_on='district_id', right_index=True)
    merged_A9 = pd.merge(merged, A9, left_on='district_id', right_index=True)
    merged_A10 = pd.merge(merged, A10, left_on='district_id', right_index=True)
    merged_A11 = pd.merge(merged, A11, left_on='district_id', right_index=True)
    merged_A12 = pd.merge(merged, A12, left_on='district_id', right_index=True)
    merged_A13 = pd.merge(merged, A13, left_on='district_id', right_index=True)
    merged_A14 = pd.merge(merged, A14, left_on='district_id', right_index=True)
    merged_A15 = pd.merge(merged, A15, left_on='district_id', right_index=True)
    merged_A16 = pd.merge(merged, A16, left_on='district_id', right_index=True)
    
    # Filter female clients
    female = merged[merged['gender'] == 'F']
    
    # Compute average salary
    female_A2 = female.merge(merged_A2, left_index=True, right_index=True)
    female_A2['avg_salary'] = female_A2['A2']
    female_A3 = female.merge(merged_A3, left_index=True, right_index=True)
    female_A3['avg_salary'] = female_A3['A3']
    female_A4 = female.merge(merged_A4, left_index=True, right_index=True)
    female_A4['avg_salary'] = female_A4['A4']
    female_A5 = female.merge(merged_A5, left_index=True, right_index=True)
    female_A5['avg_salary'] = female_A5['A5']
    female_A6 = female.merge(merged_A6, left_index=True, right_index=True)
    female_A6['avg_salary'] = female_A6['A6']
    female_A7 = female.merge(merged_A7, left_index=True, right_index=True)
    female_A7['avg_salary'] = female_A7['A7']
    female_A8 = female.merge(merged_A8, left_index=True, right_index=True)
    female_A8['avg_salary'] = female_A8['A8']
    female_A9 = female.merge(merged_A9, left_index=True, right_index=True)
    female_A9['avg_salary'] = female_A9['A9']
    female_A10 = female.merge(merged_A10, left_index=True, right_index=True)
    female_A10['avg_salary'] = female_A10['A10']
    female_A11 = female.merge(merged_A11, left_index=True, right_index=True)
    female_A11['avg_salary'] = female_A11['A11']
    female_A12 = female.merge(merged_A12, left_index=True, right_index=True)
    female_A12['avg_salary'] = female_A12['A12']
    female_A13 = female.merge(merged_A13, left_index=True, right_index=True)
    female_A13['avg_salary'] = female_A13['A13']
    female_A14 = female.merge(merged_A14, left_index=True, right_index=True)
    female_A14['avg_salary'] = female"
llama_after_adaptive,after,adaptive,llama,95,0,3,True,ok,4.0,"import pandas as pd

def compute_feature():
    # Merge client and district tables
    merged = pd.merge(client, district, left_on='district_id', right_on='district_id')

    # Merge with account table
    merged = pd.merge(merged, account, left_on='account_id', right_on='account_id')

    # Merge with client and district tables again
    merged = pd.merge(merged, client, left_on='client_id', right_on='client_id')
    merged = pd.merge(merged, district, left_on='district_id', right_on='district_id')

    # Compute average salary
    merged['avg_salary'] = merged['A2'] + merged['A3'] + merged['A4'] + merged['A5'] + merged['A6'] + merged['A7'] + merged['A8'] + merged['A9'] + merged['A10'] + merged['A11'] + merged['A12'] + merged['A13'] + merged['A14'] + merged['A15'] + merged['A16']

    # Compute age
    merged['age'] = (pd.to_datetime('today') - merged['birth_date']).dt.days / 365

    # Select youngest client
    youngest = merged.loc[merged['age'].idxmin()]

    # Compute account numbers of clients who are youngest and have highest average salary
    result = merged[merged['avg_salary'] == merged['avg_salary'].max()]

    return result['account_id']"
llama_after_adaptive,after,adaptive,llama,95,1,3,True,ok,2.0,"import pandas as pd

def compute_feature(client, district, account):
    # Merge client and district tables
    merged = pd.merge(client, district, left_on='district_id', right_on='district_id')
    
    # Merge with account table
    merged = pd.merge(merged, account, left_on='account_id', right_on='account_id')
    
    # Compute age
    merged['age'] = pd.to_datetime('2022-01-01').year - merged['birth_date'].dt.year
    
    # Compute average salary
    merged['avg_salary'] = merged['A2'] + merged['A3'] + merged['A4'] + merged['A5'] + merged['A6'] + merged['A7'] + merged['A8'] + merged['A9'] + merged['A10'] + merged['A11'] + merged['A12'] + merged['A13'] + merged['A14'] + merged['A15'] + merged['A16']
    
    # Select youngest client with highest average salary
    result = merged.loc[(merged['age'] == merged['age'].min()) & (merged['avg_salary'] == merged['avg_salary'].max()), 'account_id']
    
    return result"
