question_id,repeat_idx,exec_ok,err,value_match
112,4,False,exec_error: KeyError: 'district_id',
113,0,False,exec_error: KeyError: 'account_id',
113,1,False,exec_error: KeyError: 'account_id',
113,2,True,,False
113,3,True,,False
113,4,False,exec_error: KeyError: 'account_id',
114,0,False,exec_error: KeyError: 'date',
114,1,False,exec_error: KeyError: 'A1',
114,2,False,exec_error: KeyError: 'client_id',
114,3,False,exec_error: IndexError: single positional indexer is out-of-bounds,
114,4,False,exec_error: KeyError: 'Column not found: date',
115,0,False,exec_error: KeyError: 'client_id',
115,1,False,exec_error: KeyError: 'A1',
115,2,False,exec_error: KeyError: 'A1',
115,3,False,exec_error: KeyError: 'district_id',
115,4,False,exec_error: KeyError: 'district_id',
116,0,False,exec_error: KeyError: 'date',
116,1,False,exec_error: IndexError: single positional indexer is out-of-bounds,
116,2,False,exec_error: KeyError: 'client_id',
116,3,False,exec_error: KeyError: 'account_id',
116,4,False,exec_error: KeyError: 'client_id',
117,0,True,,False
117,1,True,,False
117,2,False,exec_error: KeyError: 'Column not found: amount',
117,3,True,,False
117,4,True,,False
118,0,True,,False
118,1,True,,False
118,2,True,,False
118,3,True,,False
118,4,True,,False
119,0,False,exec_error: KeyError: 'issued',
119,1,False,exec_error: KeyError: 'issued',
119,2,True,,False
119,3,True,,False
119,4,False,"exec_error: KeyError: ""['A1'] not in index""",
120,0,True,,False
120,1,False,exec_error: KeyError: 'A1',
120,2,False,exec_error: KeyError: 'A1',
120,3,True,,False
120,4,True,,False
121,0,True,,False
121,1,True,,False
121,2,True,,True
121,3,False,exec_error: KeyError: 'A1',
121,4,True,,False
122,0,True,,False
122,1,True,,False
122,2,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
122,3,False,exec_error: KeyError: 'loan_id',
122,4,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
123,0,True,,False
123,1,False,"exec_error: KeyError: ""['A1'] not in index""",
123,2,False,"exec_error: KeyError: ""['A1'] not in index""",
123,3,False,"exec_error: KeyError: ""['A1'] not in index""",
123,4,False,exec_error: KeyError: 'account_id',
124,0,False,exec_error: KeyError: 'A1',
124,1,False,exec_error: KeyError: 'client_id',
124,2,False,exec_error: KeyError: 'client_id',
124,3,False,exec_error: KeyError: 'client_id',
124,4,False,exec_error: KeyError: 'client_id',
125,0,False,"exec_error: MergeError: No common columns to perform merge on. Merge options: left_on=None, right_on=None, left_index=False, right_index=False",
125,1,False,exec_error: KeyError: 'client_id',
125,2,False,exec_error: KeyError: 'district_id',
125,3,False,exec_error: KeyError: 'client_id',
125,4,False,exec_error: KeyError: 'loan_id',
126,0,True,,False
126,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",
126,2,True,,False
126,3,True,,False
126,4,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",
127,0,False,exec_error: AttributeError: 'SeriesGroupBy' object has no attribute 'dt',
127,1,False,exec_error: KeyError: 'account_id',
127,2,False,exec_error: AttributeError: 'SeriesGroupBy' object has no attribute 'dt',
127,3,True,,False
127,4,True,,False
128,0,True,,False
128,1,False,exec_error: KeyError: 'district_id',
128,2,False,exec_error: KeyError: 'account_id',
128,3,True,,False
128,4,False,exec_error: KeyError: 'district_id',
129,0,False,exec_error: KeyError: 'date',
129,1,False,exec_error: KeyError: 'card_id',
129,2,False,exec_error: KeyError: 'account_id',
129,3,False,exec_error: KeyError: 'type',
129,4,False,exec_error: KeyError: 'disp_id',
130,0,False,exec_error: KeyError: 'A1',
130,1,False,exec_error: KeyError: 'card_id',
130,2,False,exec_error: KeyError: 'card_id',
130,3,False,"exec_error: KeyError: ""None of [Index(['client_id'], dtype='str')] are in the [columns]""",
130,4,False,exec_error: KeyError: 'card_id',
131,0,False,exec_error: KeyError: 'client_id',
131,1,False,exec_error: KeyError: 'client_id',
131,2,False,exec_error: ValueError: attempt to get argmax of an empty sequence,
131,3,True,,False
131,4,False,exec_error: KeyError: 'A1',
132,0,False,exec_error: KeyError: 'client_id',
132,1,True,,False
132,2,False,exec_error: KeyError: 'account_id',
132,3,False,exec_error: KeyError: 'account_id',
132,4,True,,False
133,0,False,exec_error: KeyError: 'district_id',
133,1,False,exec_error: KeyError: 'client_id',
133,2,False,exec_error: UnboundLocalError: cannot access local variable 'filtered_df' where it is not associated with a value,
133,3,False,exec_error: KeyError: 'A1',
133,4,True,,False
134,0,False,exec_error: KeyError: 'A1',
134,1,True,,True
134,2,False,exec_error: KeyError: 'date',
134,3,False,exec_error: FileNotFoundError: [Errno 2] No such file or directory: 'path_to_crime_table.csv',
134,4,True,,True
135,0,False,exec_error: KeyError: 'card_id',
135,1,False,exec_error: KeyError: 'card_id',
135,2,False,exec_error: KeyError: 'card_id',
135,3,False,exec_error: IncompatibleFrequency: Input has different freq=<DateOffset: months=1> from PeriodArray(freq=M),
135,4,False,exec_error: KeyError: 'card_id',
136,0,False,exec_error: KeyError: 'disp_id',
136,1,False,exec_error: KeyError: 'disp_id',
136,2,False,exec_error: KeyError: 'date',
136,3,False,exec_error: KeyError: 'card_id',
136,4,False,exec_error: KeyError: 'disp_id',
137,0,False,exec_error: KeyError: 'status',
137,1,True,,False
137,2,False,exec_error: KeyError: 'A1',
137,3,False,exec_error: KeyError: 'district_id',
137,4,False,exec_error: KeyError: 'A1',
138,0,False,exec_error: KeyError: 'date',
138,1,False,exec_error: KeyError: 'A1',
138,2,False,exec_error: KeyError: 'k_symbol',
138,3,False,exec_error: UnboundLocalError: cannot access local variable 'filtered_df' where it is not associated with a value,
138,4,False,exec_error: KeyError: 'district_id',
139,0,False,exec_error: KeyError: 'account_id',
139,1,True,,False
139,2,,,
139,3,True,,False
139,4,False,exec_error: KeyError: 'level',
140,0,True,,True
140,1,True,,False
140,2,True,,True
140,3,True,,False
140,4,True,,True
141,0,False,exec_error: ValueError: You are trying to merge on str and int64 columns for key 'bank'. If you wish to proceed you should use pd.concat,
141,1,True,,True
141,2,True,,False
141,3,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",
141,4,True,,False
142,0,True,,False
142,1,False,exec_error: KeyError: 'district_id',
142,2,False,exec_error: KeyError: 'client_id',
142,3,True,,False
142,4,False,exec_error: KeyError: 'A1',
143,0,False,exec_error: KeyError: 'account_id',
143,1,False,exec_error: KeyError: 'account_id',
143,2,False,"exec_error: KeyError: ""None of [Index(['account_id'], dtype='str')] are in the [columns]""",
143,3,False,exec_error: KeyError: 'type',
143,4,False,exec_error: KeyError: 'account_id',
144,0,False,exec_error: KeyError: 'account_id',
144,1,False,exec_error: KeyError: 'account_id',
144,2,False,exec_error: KeyError: 'Column not found: amount',
144,3,False,exec_error: KeyError: 'client_id',
144,4,False,exec_error: KeyError: 'type',
145,0,False,exec_error: KeyError: 'date',
145,1,False,exec_error: KeyError: 'date',
145,2,False,exec_error: KeyError: 'date',
145,3,False,exec_error: KeyError: 'date',
145,4,False,exec_error: KeyError: 'client_id',
146,0,False,exec_error: KeyError: 'type',
146,1,False,exec_error: KeyError: 'account_id',
146,2,True,,False
146,3,False,exec_error: KeyError: 'client_id',
146,4,True,,False
147,0,False,exec_error: KeyError: 'A1',
147,1,False,exec_error: KeyError: 'district_id',
147,2,False,exec_error: KeyError: 'account_id',
147,3,True,,False
147,4,False,exec_error: KeyError: 'A1',
148,0,False,exec_error: KeyError: 'client_id',
148,1,True,,False
148,2,False,exec_error: TypeError: '>' not supported between instances of 'str' and 'int',
148,3,True,,False
148,4,True,,False
149,0,False,exec_error: KeyError: 'district_id',
149,1,False,exec_error: KeyError: 'district_id',
149,2,False,exec_error: KeyError: 'district_id',
149,3,False,exec_error: KeyError: 'district_id',
149,4,False,exec_error: KeyError: 'district_id',
150,0,False,exec_error: KeyError: 'bank_to',
150,1,False,exec_error: KeyError: 'A1',
150,2,True,,False
150,3,True,,False
150,4,False,exec_error: KeyError: 'A1',
151,0,True,,True
151,1,False,"exec_error: KeyError: ""['A2'] not in index""",
151,2,False,exec_error: KeyError: 'type',
151,3,True,,False
151,4,True,,False
152,0,False,exec_error: KeyError: 'region',
152,1,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",
152,2,False,exec_error: KeyError: 'date',
152,3,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",
152,4,False,"exec_error: AttributeError: Can only use .str accessor with string values, not datetime64",
153,0,False,exec_error: KeyError: 'account_id',
153,1,True,,False
153,2,False,exec_error: KeyError: 'account_id',
153,3,False,exec_error: KeyError: 'account_id',
153,4,False,"exec_error: KeyError: ""['client_id'] not in index""",
154,0,False,exec_error: KeyError: 'client_id',
154,1,True,,True
154,2,True,,False
154,3,True,,False
154,4,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
155,0,True,,False
155,1,False,exec_error: KeyError: 'district_id',
155,2,False,exec_error: ZeroDivisionError: division by zero,
155,3,True,,False
155,4,False,exec_error: KeyError: 'account_id',
156,0,False,exec_error: KeyError: 'name',
156,1,False,exec_error: KeyError: 'disp_id',
156,2,False,exec_error: KeyError: 'disp_id',
156,3,False,exec_error: KeyError: 'client_id',
156,4,False,exec_error: KeyError: 'amount',
157,0,True,,False
157,1,True,,False
157,2,False,exec_error: KeyError: 'client_id',
157,3,False,exec_error: FileNotFoundError: [Errno 2] No such file or directory: 'path_to_crime_data.csv',
157,4,False,exec_error: KeyError: 'account_id',
158,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
158,1,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
158,2,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
158,3,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
158,4,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
159,0,False,exec_error: KeyError: 'account_id',
159,1,False,exec_error: KeyError: 'account_id',
159,2,False,exec_error: KeyError: 'account_id',
159,3,False,exec_error: KeyError: 'account_id',
159,4,False,"exec_error: KeyError: ""['account_id'] not in index""",
160,0,False,exec_error: KeyError: 'amount_loan',
160,1,True,,False
160,2,True,,False
160,3,True,,False
160,4,False,exec_error: KeyError: 'amount_loan',
161,0,True,,False
161,1,False,exec_error: KeyError: 'card_id',
161,2,True,,False
161,3,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
161,4,False,exec_error: KeyError: 'card_id',
162,0,True,,False
162,1,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
162,2,True,,False
162,3,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
162,4,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
163,0,False,exec_error: IndexError: index 0 is out of bounds for axis 0 with size 0,
163,1,False,exec_error: KeyError: 'client_id',
163,2,False,exec_error: ValueError: attempt to get argmax of an empty sequence,
163,3,True,,False
163,4,False,exec_error: IndexError: index 0 is out of bounds for axis 0 with size 0,
164,0,False,exec_error: KeyError: 'client_id',
164,1,False,exec_error: KeyError: 'client_id',
164,2,True,,False
164,3,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
164,4,False,exec_error: KeyError: 'client_id',
165,0,False,"exec_error: KeyError: ""['date'] not in index""",
165,1,False,"exec_error: KeyError: ""['date'] not in index""",
165,2,True,,False
165,3,True,,False
165,4,True,,False
166,0,True,,False
166,1,False,exec_error: KeyError: 'A1',
166,2,True,,False
166,3,False,exec_error: KeyError: 'A1',
166,4,True,,True
167,0,False,exec_error: KeyError: 'account_id',
167,1,False,exec_error: KeyError: 'client_id',
167,2,False,exec_error: KeyError: 'account_id',
167,3,False,"exec_error: KeyError: ""None of [Index(['client_id'], dtype='str')] are in the [columns]""",
167,4,False,exec_error: KeyError: 'account_id',
168,0,False,exec_error: KeyError: 'Column not found: amount',
168,1,False,exec_error: KeyError: 'client_id',
168,2,False,exec_error: KeyError: 'client_id',
168,3,False,exec_error: KeyError: 'district_id',
168,4,False,exec_error: KeyError: 'district_id',
169,0,False,exec_error: KeyError: 'client_id',
169,1,False,exec_error: KeyError: 'account_id',
169,2,False,exec_error: KeyError: 'date',
169,3,False,exec_error: KeyError: 'date',
169,4,False,exec_error: KeyError: 'account_id',
170,0,True,,False
170,1,True,,False
170,2,False,exec_error: KeyError: 'date',
170,3,True,,False
170,4,False,exec_error: KeyError: 'account_id',
171,0,False,exec_error: KeyError: 'A8',
171,1,False,exec_error: KeyError: 'A1',
171,2,False,exec_error: KeyError: 'district',
171,3,False,exec_error: KeyError: 'A1',
171,4,False,exec_error: KeyError: 'crime_type',
172,0,True,,False
172,1,True,,False
172,2,True,,False
172,3,True,,False
172,4,True,,False
173,0,False,exec_error: KeyError: 'type',
173,1,True,,False
173,2,True,,False
173,3,False,exec_error: KeyError: 'type',
173,4,False,exec_error: KeyError: 'type',
174,0,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
174,1,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
174,2,True,,False
174,3,True,,False
174,4,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
175,0,False,exec_error: KeyError: 'type',
175,1,True,,False
175,2,True,,False
175,3,False,exec_error: KeyError: 'k_symbol',
175,4,True,,False
176,0,True,,False
176,1,False,exec_error: KeyError: 'type_loan',
176,2,True,,False
176,3,False,exec_error: KeyError: 'account_id',
176,4,False,exec_error: KeyError: 'account_id',
177,0,False,exec_error: IndexError: single positional indexer is out-of-bounds,
177,1,True,,False
177,2,False,exec_error: KeyError: 'client_id',
177,3,True,,False
177,4,True,,False
178,0,True,,False
178,1,True,,True
178,2,True,,False
178,3,True,,False
178,4,True,,False
179,0,False,exec_error: KeyError: 'client_id',
179,1,False,exec_error: KeyError: 'amount_x',
179,2,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
179,3,False,exec_error: KeyError: 'account_id',
179,4,False,exec_error: KeyError: 'account_id',
180,0,False,"exec_error: KeyError: ""['A1'] not in index""",
180,1,False,exec_error: KeyError: 'client_id',
180,2,False,exec_error: NameError: name 'col' is not defined,
180,3,False,exec_error: KeyError: 'client_id',
180,4,False,exec_error: KeyError: 'A1',
181,0,False,exec_error: KeyError: 'account_id',
181,1,True,,False
181,2,True,,False
181,3,True,,False
181,4,True,,False
182,0,,,
182,1,True,,False
182,2,True,,False
182,3,False,exec_error: KeyError: 'k_symbol',
182,4,False,exec_error: KeyError: 'account_id',
183,0,False,exec_error: KeyError: 'A1',
183,1,True,,False
183,2,True,,True
183,3,True,,True
183,4,False,exec_error: KeyError: 'A1',
184,0,False,exec_error: KeyError: 'type_x',
184,1,True,,False
184,2,False,exec_error: KeyError: 'client_id',
184,3,False,exec_error: KeyError: 'account_id',
184,4,False,exec_error: KeyError: 'client_id',
185,0,False,exec_error: KeyError: 'client_id',
185,1,False,exec_error: NameError: name 'prague_branch_code' is not defined,
185,2,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
185,3,False,"exec_error: ValueError: Operands are not aligned. Do `left, right = left.align(right, axis=1)` before operating.",
185,4,False,exec_error: KeyError: 'account_id',
186,0,False,exec_error: KeyError: 'frequency',
186,1,True,,False
186,2,True,,False
186,3,True,,False
186,4,True,,False
187,0,False,exec_error: KeyError: 'type',
187,1,False,exec_error: KeyError: 'card_id',
187,2,True,,False
187,3,False,exec_error: KeyError: 'account_id',
187,4,False,exec_error: KeyError: 'card_id',
188,0,False,exec_error: KeyError: 'date',
188,1,False,exec_error: KeyError: 'date',
188,2,False,exec_error: KeyError: 'date',
188,3,False,exec_error: KeyError: 'disp_id',
188,4,False,exec_error: KeyError: 'client_id',
189,0,False,exec_error: KeyError: 'client_id',
189,1,False,exec_error: KeyError: 'Column not found: amount',
189,2,True,,False
189,3,False,exec_error: KeyError: 'gender',
189,4,False,exec_error: KeyError: 'Column not found: amount',
190,0,False,exec_error: KeyError: 'A1',
190,1,True,,False
190,2,False,exec_error: KeyError: 'A1',
190,3,True,,False
190,4,True,,False
191,0,False,exec_error: KeyError: 'client_id',
191,1,True,,False
191,2,True,,False
191,3,True,,False
191,4,False,exec_error: KeyError: 'disp_id',
192,0,False,exec_error: KeyError: 'type',
192,1,True,,False
192,2,False,exec_error: KeyError: 'disp_id',
192,3,True,,False
192,4,True,,False
193,0,False,exec_error: KeyError: 'district_id',
193,1,False,exec_error: KeyError: 'account_id',
193,2,,,
193,3,False,exec_error: KeyError: 'type',
193,4,False,"exec_error: KeyError: ""['district_id'] not in index""",
194,0,False,exec_error: KeyError: 'account_id',
194,1,False,exec_error: KeyError: 'account_id',
194,2,False,exec_error: KeyError: 'client_id',
194,3,False,exec_error: KeyError: 'client_id',
194,4,False,exec_error: AttributeError: 'DatetimeProperties' object has no attribute 'add',
